instance_name,seed_55589,seed_97402,seed_89190,seed_25814,seed_16969,seed_31181,seed_1573,seed_64163,seed_32093,seed_62154,seed_61472,seed_90888,seed_93148,seed_60149,seed_54209,seed_7839,seed_27714,seed_17168,seed_62709,seed_26491
mt10c1,24.331239223480225,23.82286763191223,23.643604516983032,24.114784240722656,22.01396131515503,23.639999628067017,23.866613388061523,23.89915132522583,23.65852427482605,24.031158685684204,24.476227045059204,23.626476287841797,23.026719331741333,22.41642141342163,21.320598125457764,23.26280903816223,23.54243755340576,23.872535467147827,24.282445669174194,22.598466634750366
mt10cc,24.103826999664307,25.148611307144165,23.267369270324707,24.16838002204895,25.295857191085815,24.86838698387146,24.94294810295105,25.27724313735962,23.21880793571472,24.066291332244873,24.39450478553772,24.214890718460083,22.10058307647705,24.29794430732727,24.32646942138672,22.450121641159058,24.225901126861572,22.506149530410767,24.65430498123169,22.487630128860474
mt10x,37.61316704750061,37.102115869522095,38.5787570476532,38.63679552078247,37.97610664367676,38.17521810531616,39.19844603538513,39.11865425109863,38.77689003944397,38.6913583278656,38.340190410614014,38.251139640808105,36.8595175743103,38.78754639625549,38.813636302948,38.58386206626892,38.794029235839844,38.48279929161072,38.33079290390015,37.91913056373596
mt10xx,38.644853353500366,38.67889356613159,38.54615926742554,39.04947519302368,38.682209491729736,38.19029378890991,38.565775632858276,38.668586015701294,38.56002688407898,37.00731682777405,38.6388578414917,37.68722438812256,38.74712347984314,38.56940507888794,37.47875142097473,38.47970986366272,38.41026496887207,38.15262842178345,38.11390471458435,37.46200084686279
mt10xxx,39.1052520275116,39.8038125038147,39.7260799407959,38.760010957717896,38.75300049781799,39.22461271286011,39.493109703063965,38.80880117416382,39.4684362411499,39.39984488487244,38.63039994239807,39.62701773643494,39.47335147857666,39.65558862686157,38.76732516288757,38.46515679359436,39.388290882110596,39.45730972290039,39.315698862075806,38.7938597202301
mt10xy,37.21930956840515,36.33730721473694,36.9027144908905,37.33525490760803,36.89845848083496,37.21413803100586,36.96794009208679,35.2808358669281,35.394733905792236,37.095011711120605,37.38898825645447,36.54273223876953,35.58667969703674,37.155142068862915,36.796422481536865,37.15914535522461,36.467774391174316,35.75537347793579,36.93902778625488,34.937732219696045
mt10xyz,36.66519355773926,37.5266387462616,36.740732192993164,37.67229461669922,36.97348499298096,38.09257674217224,37.706820249557495,37.19394326210022,36.640148878097534,38.07958221435547,37.2198588848114,37.76383352279663,37.89334225654602,38.05848574638367,37.55360174179077,37.13175344467163,35.633188009262085,36.84690237045288,37.14586663246155,37.340065240859985
setb4c9,57.51520133018494,57.56674361228943,55.14485478401184,54.246309995651245,56.74762558937073,57.71272397041321,57.428574085235596,57.909868478775024,57.44555354118347,56.96024680137634,56.91572332382202,57.57313895225525,57.3199896812439,56.4659321308136,55.05925250053406,57.68068194389343,57.16138029098511,55.44743871688843,54.503994941711426,57.69820737838745
setb4cc,58.548752784729004,59.42965841293335,56.15408444404602,59.283796310424805,59.49014067649841,57.61015605926514,59.15739130973816,58.881895780563354,58.46135234832764,58.75063467025757,59.32820391654968,59.38754916191101,58.71229124069214,58.4085578918457,59.078547954559326,57.05682945251465,59.24329090118408,58.01586723327637,59.07646608352661,58.533929109573364
setb4x,58.71759104728699,58.77889060974121,60.229061126708984,59.77456021308899,60.48359179496765,59.61382794380188,59.81692314147949,59.66241526603699,60.0298707485199,60.104978799819946,59.80482530593872,59.88943934440613,59.49480319023132,58.05775833129883,58.083367109298706,60.361307859420776,59.179343700408936,58.83370757102966,59.93907117843628,58.35741925239563
setb4xx,56.69251275062561,59.56116318702698,59.14821124076843,58.92194128036499,59.1912636756897,59.38397002220154,57.585485219955444,58.51207256317139,59.16171622276306,59.26337909698486,57.53243803977966,59.1871919631958,59.302374601364136,58.02463364601135,59.079455852508545,59.21665024757385,59.3448429107666,58.15314865112305,56.87617635726929,58.115381717681885
setb4xxx,59.2224178314209,60.443052768707275,59.631253242492676,61.0405330657959,59.71732521057129,59.436466693878174,60.42210268974304,59.87895941734314,60.504690408706665,57.5015869140625,60.122108459472656,59.817346811294556,58.66411113739014,59.59962844848633,60.21103310585022,60.85940504074097,59.263697147369385,60.15530347824097,58.95313096046448,59.42988729476929
setb4xy,61.02817988395691,60.96182703971863,57.657947063446045,58.49574303627014,60.9332389831543,59.40375757217407,58.127416133880615,60.93236565589905,60.53775596618652,56.997517585754395,59.387425661087036,61.08448505401611,59.02802109718323,58.060097455978394,59.63081979751587,57.894065380096436,56.37566876411438,58.97567963600159,56.75444793701172,58.99770212173462
setb4xyz,62.01742911338806,60.85079550743103,60.36328339576721,60.19093704223633,61.76946401596069,59.74093198776245,57.445082664489746,62.051212787628174,61.89071536064148,60.89474129676819,57.29596138000488,60.62384748458862,61.76536250114441,58.56176495552063,58.18630290031433,60.24742412567139,59.32603740692139,61.39822816848755,61.90012717247009,61.27794861793518
seti5c12,90.43313217163086,90.57946300506592,92.47103357315063,91.21556282043457,86.37766695022583,92.82003498077393,93.24973821640015,88.02200078964233,88.28100347518921,91.778480052948,91.25536513328552,85.5947687625885,93.11126947402954,90.35019731521606,92.94203329086304,90.6360330581665,92.05636692047119,89.81539630889893,88.10698676109314,90.81386208534241
seti5cc,90.1858298778534,90.91015195846558,90.91529774665833,91.95235252380371,89.63628458976746,90.84072089195251,89.30338621139526,90.30509567260742,87.03271055221558,91.56001496315002,91.76080131530762,87.78892850875854,87.82473349571228,91.67228651046753,91.6683874130249,87.60711693763733,86.68457102775574,86.82608294487,87.17961120605469,91.04371786117554
seti5x,89.98217296600342,93.59939813613892,93.08512496948242,92.36715769767761,92.80776309967041,91.9860372543335,90.07913041114807,91.14282178878784,93.01287698745728,89.77693319320679,91.16884088516235,92.9530417919159,92.61898636817932,92.54330801963806,89.77176856994629,92.36163187026978,91.83839750289917,90.28767323493958,92.17231798171997,91.31830501556396
seti5xx,91.06806349754333,88.52123951911926,90.69096732139587,89.73276162147522,90.83910036087036,90.28562068939209,88.3301329612732,90.27190804481506,89.0941948890686,88.70961785316467,91.44224452972412,91.42477107048035,88.00318145751953,89.6071228981018,90.08455562591553,85.3954062461853,87.6534035205841,90.22705817222595,89.13339757919312,89.80510091781616
seti5xxx,92.35071992874146,89.3743085861206,85.92627573013306,91.2960901260376,89.18311762809753,91.11614084243774,90.444411277771,86.83139848709106,91.10196328163147,89.66648387908936,91.84769344329834,88.94632601737976,91.28540706634521,88.69756698608398,91.01453447341919,92.294105052948,91.20793533325195,87.78888082504272,91.8140025138855,92.13055515289307
seti5xy,93.56118988990784,87.66775941848755,91.47819685935974,94.14536309242249,93.80703902244568,93.19338631629944,91.52266359329224,90.64426755905151,91.49898910522461,93.65523743629456,92.2914981842041,90.55755281448364,89.45535898208618,90.87248849868774,88.78782081604004,93.77816462516785,94.26202964782715,91.87781238555908,92.55744290351868,90.50000476837158
seti5xyz,91.98412013053894,91.14067149162292,90.60630536079407,91.43668699264526,90.25095677375793,91.4526698589325,91.43320822715759,91.64235734939575,90.59658551216125,92.32637119293213,91.11426973342896,89.24737620353699,90.7715163230896,91.37048721313477,91.31405639648438,90.73899865150452,89.13295865058899,91.98574638366699,90.59307360649109,90.36051821708679
