instance_name,seed_55589,seed_97402,seed_89190,seed_25814,seed_16969,seed_31181,seed_1573,seed_64163,seed_32093,seed_62154,seed_61472,seed_90888,seed_93148,seed_60149,seed_54209,seed_7839,seed_27714,seed_17168,seed_62709,seed_26491
mt10c1,26.96602201461792,26.627533197402954,27.15947699546814,25.24771761894226,26.696306943893433,27.305902242660522,26.93730592727661,25.016014099121094,26.96559453010559,26.631836414337158,24.057420015335083,25.65210461616516,25.619876384735107,26.65919256210327,27.057594299316406,24.86382222175598,26.428340911865234,27.061503410339355,26.743216037750244,26.3495454788208
mt10cc,26.005056619644165,26.5755033493042,26.376242637634277,26.19448208808899,26.246708154678345,26.50504970550537,24.99905514717102,25.076990842819214,26.6349515914917,23.836041688919067,25.923700094223022,26.3632230758667,26.64259672164917,26.292062759399414,26.506754398345947,24.70031714439392,25.16004467010498,26.788288354873657,24.30360698699951,26.69019365310669
mt10x,35.853216886520386,36.419089794158936,35.104262351989746,36.49078679084778,36.147942781448364,35.32685708999634,36.34900522232056,34.27328324317932,36.509546756744385,35.500688791275024,36.24885821342468,36.58145785331726,36.3551812171936,34.92133140563965,34.86212468147278,35.91848659515381,36.293540239334106,35.52364802360535,36.071927070617676,34.43628811836243
mt10xx,37.579543352127075,39.83548283576965,39.724207162857056,39.67573523521423,39.52401065826416,37.91753363609314,38.564903020858765,38.228169441223145,39.424882650375366,39.610427379608154,38.690918922424316,38.60564851760864,39.35632371902466,39.73166251182556,39.573203563690186,39.13633179664612,39.61129713058472,38.92712616920471,39.06419587135315,38.87331771850586
mt10xxx,39.61991548538208,37.877893686294556,39.34116864204407,38.86190223693848,39.83211660385132,39.74101424217224,39.56808137893677,39.29215431213379,39.60562872886658,39.77097129821777,37.71352410316467,39.530959367752075,39.80567646026611,38.44588303565979,39.151894092559814,39.01816463470459,38.933284521102905,39.43956780433655,39.34312987327576,38.56659698486328
mt10xy,33.86905264854431,33.37900924682617,35.33405113220215,36.51008319854736,36.83114266395569,36.659913539886475,36.67020273208618,36.75641584396362,36.525558948516846,36.245678424835205,34.410831689834595,36.518980741500854,36.44353652000427,36.362131118774414,36.229493141174316,34.43433117866516,35.767226457595825,36.6295964717865,33.701815605163574,36.03999352455139
mt10xyz,38.34878206253052,36.01475524902344,38.43304800987244,36.29906415939331,38.340460538864136,37.99899864196777,36.61352348327637,37.97296953201294,36.6754846572876,38.19887733459473,38.38967776298523,38.11920690536499,37.56654357910156,37.78041052818298,38.09951090812683,38.23443150520325,38.107924699783325,36.515238761901855,38.50810384750366,38.425803422927856
setb4c9,59.11835765838623,59.18079137802124,58.16888165473938,58.93341398239136,58.8890655040741,58.21101927757263,58.48348951339722,58.89964818954468,55.90201950073242,56.16171956062317,58.011110067367554,59.141013383865356,55.508747816085815,59.48272395133972,56.546396017074585,59.382659673690796,58.0612952709198,58.29534077644348,58.90277171134949,58.82034683227539
setb4cc,58.94213533401489,57.32938838005066,58.74745059013367,58.539568185806274,58.87810397148132,56.09644317626953,58.683945417404175,58.80373239517212,55.78036642074585,59.25987911224365,57.23681926727295,58.887471199035645,59.179457664489746,59.19356727600098,58.25427603721619,54.54224371910095,58.19480586051941,56.377323150634766,57.88616180419922,56.09696912765503
setb4x,58.307127952575684,57.26563882827759,58.37580895423889,58.14355754852295,57.07766008377075,57.98520040512085,57.87931776046753,57.734641313552856,53.745694637298584,58.147441387176514,58.38129472732544,57.787707805633545,56.43765163421631,58.00134301185608,56.71991181373596,57.91360926628113,55.302649974823,54.00685954093933,56.70578598976135,56.89945435523987
setb4xx,58.10552263259888,59.13462162017822,54.80261039733887,58.030428647994995,59.23945713043213,54.602346420288086,56.66841959953308,57.89812159538269,57.766730308532715,57.96391224861145,53.801677942276,58.05432057380676,57.9267578125,57.30787682533264,59.10272455215454,57.654963970184326,58.92405343055725,55.050724506378174,58.31877613067627,57.774417877197266
