instance_name,seed_55589,seed_97402,seed_89190,seed_25814,seed_16969,seed_31181,seed_1573,seed_64163,seed_32093,seed_62154,seed_61472,seed_90888,seed_93148,seed_60149,seed_54209,seed_7839,seed_27714,seed_17168,seed_62709,seed_26491
mt10c1,53.04934120178223,53.314945459365845,54.14464259147644,53.14866876602173,53.14868426322937,53.18942189216614,53.52811551094055,52.94808578491211,52.2567880153656,54.753009557724,53.88585352897644,53.202619314193726,53.89952993392944,53.42803144454956,53.93623352050781,53.94774031639099,53.39197015762329,55.53607535362244,53.46348714828491,54.11573886871338
mt10cc,78.29458022117615,78.53733992576599,79.83550000190735,80.07243180274963,79.96584868431091,78.7730724811554,80.09855651855469,78.83101916313171,80.01459407806396,79.63129329681396,79.78788447380066,79.95653653144836,79.90604186058044,80.22852206230164,79.87708568572998,80.23208570480347,78.75550627708435,78.60490322113037,79.74823713302612,79.11489915847778
mt10x,76.3369574546814,76.91101026535034,76.19056034088135,75.05778765678406,75.8109233379364,76.99413132667542,72.8326325416565,76.06535077095032,76.07763266563416,76.48177576065063,76.74232935905457,76.29946398735046,75.91206431388855,75.08042764663696,76.69285321235657,76.59093809127808,74.42290163040161,75.70166754722595,76.56651282310486,75.61332511901855
mt10xx,73.94544315338135,75.24929332733154,75.38005113601685,74.8459701538086,75.37436127662659,74.55863857269287,75.19005250930786,75.26421332359314,74.75707149505615,74.780592918396,75.73205971717834,73.60794043540955,72.00965428352356,74.79700899124146,74.08205890655518,75.18155169487,75.08363366127014,73.34357476234436,75.2167661190033,74.73959422111511
mt10xxx,74.72253274917603,74.96662402153015,74.585702419281,74.1750214099884,74.9676308631897,74.8600263595581,74.99637794494629,73.22767496109009,73.5476610660553,74.47613167762756,74.20976519584656,73.5882875919342,73.30813646316528,74.00203013420105,72.13327622413635,74.88028240203857,74.93416333198547,72.1231906414032,74.65547561645508,74.35431170463562
mt10xy,75.890465259552,75.84870886802673,75.18211960792542,75.92463803291321,73.44929265975952,76.02011346817017,75.83507823944092,72.9080080986023,75.96729636192322,75.79105567932129,75.22227811813354,76.40749645233154,73.2922248840332,76.08616638183594,75.87187051773071,73.58832240104675,75.22576975822449,73.90980362892151,74.80115938186646,75.66714191436768
mt10xyz,74.51555061340332,77.27847385406494,75.1363525390625,76.02163362503052,74.75632190704346,76.59859585762024,76.936115026474,74.84478712081909,76.20089769363403,76.54994630813599,77.1801278591156,76.88576817512512,77.01207208633423,75.71537733078003,76.37966918945312,75.87962651252747,75.9557535648346,75.99769616127014,76.59588575363159,76.2467429637909
setb4c9,114.4975483417511,110.04198050498962,113.77478742599487,115.91874384880066,114.77419257164001,112.49874901771545,116.16565871238708,116.03958415985107,111.10175442695618,115.98796677589417,114.72011470794678,116.06494283676147,111.81074166297913,115.08669805526733,115.85511827468872,115.10636377334595,115.28534579277039,112.65598034858704,115.47424149513245,115.32435965538025
setb4cc,110.46200013160706,114.28350567817688,114.08802628517151,112.16766476631165,113.53788161277771,114.33807706832886,114.67015171051025,110.69277381896973,114.44512987136841,113.74891114234924,114.35698699951172,113.89983344078064,113.7628219127655,114.62021994590759,113.66877794265747,109.08084511756897,110.93152689933777,114.2812864780426,113.40286874771118,111.31304383277893
setb4x,112.94022369384766,114.01723122596741,109.58561873435974,114.60733532905579,114.16420936584473,114.92472219467163,115.40904927253723,114.62508773803711,114.83276605606079,109.97311663627625,112.17888641357422,111.97788095474243,115.20577955245972,112.1383810043335,113.80271244049072,112.13824677467346,114.82302069664001,113.97559261322021,115.20482206344604,114.90246558189392
setb4xx,114.25388431549072,113.68312931060791,113.9860577583313,111.59933876991272,112.2252299785614,110.2453784942627,113.94625043869019,112.96338510513306,114.08868050575256,113.89430618286133,108.59691095352173,111.517098903656,114.8736310005188,113.31777048110962,114.52193331718445,113.32238340377808,114.16696739196777,113.9822690486908,113.54165124893188,113.96856141090393
setb4xxx,118.20728278160095,117.89385390281677,118.35061025619507,117.3053994178772,118.21357750892639,118.1708710193634,118.72644710540771,115.79478573799133,118.29210615158081,117.03021740913391,114.39447903633118,118.66441130638123,119.0771484375,117.317453622818,114.63180613517761,118.23770928382874,117.36995244026184,117.13680028915405,119.68792676925659,119.38144659996033
