instance_name,seed_55589,seed_97402,seed_89190,seed_25814,seed_16969,seed_31181,seed_1573,seed_64163,seed_32093,seed_62154,seed_61472,seed_90888,seed_93148,seed_60149,seed_54209,seed_7839,seed_27714,seed_17168,seed_62709,seed_26491
mt10c1,25.130747318267822,26.263224601745605,26.436260223388672,25.20203971862793,26.066945791244507,24.54221224784851,26.580663919448853,26.199182271957397,25.60485553741455,26.2211012840271,26.59686589241028,24.12367296218872,26.41923213005066,26.098016023635864,24.706026315689087,27.005767345428467,25.870001554489136,26.380602598190308,26.714728116989136,25.871132850646973
mt10cc,28.469894886016846,28.450714826583862,27.930489778518677,25.06481099128723,27.36711621284485,27.11029601097107,28.685508012771606,28.569124221801758,28.584786653518677,27.297487497329712,28.225111961364746,28.10291290283203,28.104808807373047,28.09808921813965,28.497379064559937,26.877384662628174,27.23645520210266,26.055596113204956,26.202970027923584,28.10494589805603
mt10x,43.805947065353394,44.372801065444946,42.53403353691101,43.67203879356384,44.23621702194214,44.50694131851196,44.11510443687439,43.45685076713562,43.98969316482544,44.07000756263733,44.249664068222046,43.75473499298096,44.471670150756836,44.215654611587524,43.49230217933655,43.13595676422119,43.650779247283936,44.05561685562134,43.92619180679321,43.67824602127075
mt10xx,43.64819312095642,42.89575791358948,43.51400876045227,43.23102951049805,42.64180135726929,42.39556860923767,41.6017792224884,43.58456993103027,43.61369609832764,41.648212909698486,43.679930448532104,43.270100831985474,43.02752113342285,42.35747003555298,43.69075036048889,40.85956001281738,41.461852073669434,43.31674528121948,42.87145662307739,41.61494493484497
mt10xxx,44.16899132728577,42.150166749954224,43.8590669631958,44.15208864212036,44.02498245239258,43.02238488197327,43.90643882751465,42.082748889923096,42.93880772590637,43.627206802368164,43.53283739089966,44.093228578567505,42.519673347473145,42.745312452316284,41.72980260848999,43.490745067596436,42.514631032943726,42.40807390213013,43.23144602775574,43.48065972328186
mt10xy,41.85155200958252,41.57610273361206,41.70207905769348,41.73393750190735,41.84810543060303,41.38480544090271,40.02928352355957,39.86889052391052,40.59895586967468,40.99236536026001,40.77959942817688,40.457987546920776,40.37083840370178,40.68307447433472,41.12098503112793,41.365172147750854,40.40918731689453,41.429484605789185,40.22012948989868,41.10210132598877
mt10xyz,44.13602018356323,43.25245690345764,43.47381615638733,43.327550411224365,43.862136125564575,43.761635541915894,43.258421421051025,43.73200464248657,42.881078004837036,43.85183501243591,41.543999671936035,43.691784620285034,42.5104398727417,42.940417766571045,43.87145972251892,42.17370009422302,43.69043970108032,43.02825880050659,43.41979217529297,43.7953360080719
setb4c9,64.5178701877594,63.995086431503296,62.72479581832886,64.76702332496643,63.55886363983154,64.08964252471924,63.35699534416199,63.95819354057312,63.37262964248657,64.08389115333557,63.7832088470459,63.348438024520874,64.01654863357544,63.86647319793701,62.53494310379028,63.297948360443115,64.75986528396606,64.72438549995422,62.68628287315369,64.03899073600769
setb4cc,64.86813640594482,63.144139528274536,64.83941531181335,62.89131045341492,64.38975143432617,62.89936447143555,62.938905239105225,64.61390590667725,64.11147665977478,63.55472469329834,62.61615252494812,63.15845060348511,63.32312202453613,64.52527904510498,63.54501128196716,64.42192149162292,63.51955509185791,62.9895806312561,63.435959339141846,63.43344235420227
setb4x,63.82466244697571,65.02304983139038,61.9432430267334,63.63273549079895,63.42846179008484,64.65043115615845,63.124741315841675,64.75162148475647,63.77288007736206,63.65698599815369,64.90581679344177,62.76936864852905,64.15436172485352,64.73050117492676,64.31100606918335,62.48874306678772,62.13017773628235,63.910266160964966,64.3299355506897,63.84779977798462
