instance_name,seed_55589,seed_97402,seed_89190,seed_25814,seed_16969,seed_31181,seed_1573,seed_64163,seed_32093,seed_62154,seed_61472,seed_90888,seed_93148,seed_60149,seed_54209,seed_7839,seed_27714,seed_17168,seed_62709,seed_26491
mt10c1,25.1037757396698,22.651734113693237,25.033032655715942,25.07121729850769,25.740792512893677,25.207524299621582,23.32415270805359,25.393380641937256,25.74609899520874,24.998517751693726,25.034922122955322,23.755638360977173,25.167625427246094,22.54941725730896,25.60236096382141,25.747826099395752,25.62814998626709,24.76408624649048,22.662439107894897,24.28158712387085
mt10cc,25.276361227035522,24.307140111923218,24.55005407333374,25.806964874267578,25.155537366867065,25.229560375213623,25.27438998222351,23.305291175842285,25.380920886993408,22.890329599380493,25.742302656173706,25.665420293807983,25.791072130203247,25.53068447113037,25.276907920837402,22.713207483291626,24.7334566116333,25.21906065940857,22.859907865524292,24.342418909072876
mt10x,25.960067749023438,25.80056595802307,25.359474897384644,25.54793429374695,25.683499574661255,25.448227643966675,25.528961658477783,25.68068552017212,25.421743631362915,23.910733461380005,25.42659568786621,25.221948385238647,23.77318501472473,25.92077088356018,25.926210641860962,24.51124858856201,25.57319402694702,25.60888361930847,26.026741981506348,23.987162590026855
mt10xx,25.390310049057007,25.60989284515381,26.12507200241089,25.42659091949463,24.433879613876343,25.523868322372437,25.246119499206543,25.567461490631104,24.103159189224243,24.219806909561157,25.28668236732483,24.574711322784424,25.557464122772217,25.372565746307373,25.425893545150757,25.558173894882202,25.192462682724,25.157933473587036,25.524450540542603,24.45056414604187
mt10xxx,28.318846464157104,28.41608166694641,26.859212160110474,28.768139600753784,28.206681728363037,28.278833150863647,28.232307195663452,28.217140674591064,28.16606378555298,28.238669633865356,28.928967475891113,27.25955867767334,27.38327693939209,25.836153030395508,28.432381629943848,27.788220405578613,28.538049459457397,26.27329111099243,28.67536449432373,25.463517904281616
mt10xy,39.288628578186035,38.95210027694702,38.20391345024109,39.00770306587219,39.43486976623535,39.29829430580139,39.29389476776123,39.42180109024048,39.26836013793945,38.80721926689148,39.16198778152466,38.928173780441284,38.830703020095825,38.93944501876831,39.32941699028015,38.7075252532959,38.2955756187439,39.02536129951477,38.038413763046265,39.331284523010254
mt10xyz,39.136584758758545,39.165987730026245,38.96242380142212,38.20928382873535,38.851272106170654,39.070885181427,38.356921672821045,38.55387902259827,38.90479278564453,37.94288921356201,39.34172749519348,38.77583980560303,38.95111536979675,38.761714220047,37.88055181503296,39.2357873916626,38.8228497505188,39.001787185668945,38.71662497520447,39.21453928947449
setb4c9,58.32892966270447,58.09379959106445,56.591243267059326,58.10620927810669,57.4316041469574,56.623770236968994,58.224955320358276,55.40901327133179,57.8642418384552,55.77081298828125,57.72873854637146,57.07832217216492,57.41342329978943,54.35171437263489,57.14472484588623,57.99213719367981,56.285969972610474,56.72458457946777,57.591553688049316,53.98821210861206
setb4cc,57.758068561553955,56.68821954727173,57.24336862564087,56.805211544036865,57.1395046710968,55.07908272743225,57.03823447227478,56.52271127700806,57.12842154502869,57.026437759399414,56.33015155792236,56.23124313354492,55.66861629486084,57.07542371749878,57.10988998413086,57.484065771102905,57.605345726013184,55.39915108680725,57.26116418838501,57.08004951477051
setb4x,57.63853979110718,56.7236762046814,56.68155550956726,57.6188178062439,56.72048020362854,54.74992823600769,57.018436908721924,56.559345960617065,56.35254144668579,57.22957158088684,56.56698656082153,56.90255665779114,56.939671754837036,56.04655051231384,56.266032695770264,56.498220443725586,56.335366010665894,55.59890818595886,56.039273500442505,57.158108949661255
setb4xx,55.40251278877258,56.8082594871521,56.66557264328003,56.33628869056702,56.601226568222046,56.774651765823364,56.477343797683716,54.71575665473938,56.7660071849823,57.128193378448486,55.90944790840149,54.802897930145264,56.41360330581665,56.54707312583923,56.601850271224976,57.04749274253845,57.39162087440491,56.821796894073486,57.15147662162781,57.47099828720093
setb4xxx,54.35359835624695,56.824413537979126,56.6603946685791,56.86534810066223,56.4756920337677,56.56171464920044,55.2365608215332,57.09349203109741,56.76991105079651,56.61300492286682,57.19737911224365,56.221089363098145,57.55846071243286,57.48597288131714,57.154500007629395,55.440507888793945,56.791584491729736,55.53444194793701,54.48899459838867,55.55951929092407
setb4xy,57.47788047790527,56.79155349731445,54.02998614311218,55.336326360702515,56.634167194366455,57.01640725135803,56.17775058746338,56.906432151794434,55.58441686630249,57.026158809661865,57.417155265808105,57.106773376464844,55.7002637386322,55.50547933578491,57.10973358154297,55.960755348205566,56.95243954658508,56.97681641578674,55.76646852493286,56.21622085571289
setb4xyz,58.439128398895264,58.37054944038391,58.30294966697693,58.785502433776855,58.60859680175781,58.1370415687561,58.580164432525635,58.045005083084106,55.676594495773315,57.76443600654602,57.76965022087097,58.1258225440979,56.57761096954346,58.24431085586548,57.23115921020508,56.3904755115509,58.192129373550415,57.62107181549072,58.341551065444946,57.38541603088379
seti5c12,89.53632879257202,90.88032150268555,91.22059988975525,89.70815896987915,91.08209371566772,89.48222756385803,88.01704382896423,90.3326506614685,90.46661972999573,89.86380982398987,91.19013214111328,91.06278395652771,87.31448578834534,90.68660545349121,90.4469563961029,89.56401991844177,89.99104595184326,89.78932666778564,90.59832572937012,89.8730731010437
seti5cc,87.35725045204163,85.68998503684998,88.14168691635132,81.83992958068848,87.93026447296143,86.85077905654907,85.45028018951416,88.14211463928223,87.46982669830322,87.8247184753418,87.13847088813782,87.05941271781921,85.76162886619568,86.8810088634491,87.43672037124634,87.01802062988281,82.52763342857361,86.6534481048584,87.18350267410278,87.84523963928223
